coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id
GA-state_food_safety,IN-GA,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S021
GA-groundwater,IN-GA,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S021
GA-boilers,IN-GA,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S021
GJ-professional_tax,IN-GJ,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S008
GJ-shops_establishments,IN-GJ,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-labour_welfare_fund,IN-GJ,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-factory_licensing,IN-GJ,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-pollution_cte,IN-GJ,pollution_cte,requires_activity_and_local_law_review,http://gpcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S008
GJ-pollution_cto,IN-GJ,pollution_cto,requires_activity_and_local_law_review,http://gpcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S008
GJ-hazardous_waste,IN-GJ,hazardous_waste,requires_activity_and_local_law_review,http://gpcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S008
GJ-fire_safety,IN-GJ,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-municipal_trade,IN-GJ,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S008
GJ-building_occupancy,IN-GJ,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S008
GJ-state_drug_licensing,IN-GJ,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-excise,IN-GJ,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-legal_metrology,IN-GJ,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-rera,IN-GJ,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-psara,IN-GJ,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-state_food_safety,IN-GJ,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-groundwater,IN-GJ,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
GJ-boilers,IN-GJ,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S008
HR-professional_tax,IN-HR,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S017
HR-shops_establishments,IN-HR,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-labour_welfare_fund,IN-HR,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-factory_licensing,IN-HR,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-pollution_cte,IN-HR,pollution_cte,requires_activity_and_local_law_review,http://hspcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S017
HR-pollution_cto,IN-HR,pollution_cto,requires_activity_and_local_law_review,http://hspcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S017
HR-hazardous_waste,IN-HR,hazardous_waste,requires_activity_and_local_law_review,http://hspcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S017
HR-fire_safety,IN-HR,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-municipal_trade,IN-HR,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S017
HR-building_occupancy,IN-HR,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S017
HR-state_drug_licensing,IN-HR,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-excise,IN-HR,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-legal_metrology,IN-HR,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-rera,IN-HR,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-psara,IN-HR,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-state_food_safety,IN-HR,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-groundwater,IN-HR,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HR-boilers,IN-HR,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S017
HP-professional_tax,IN-HP,professional_tax,legacy_claim_unverified,https://emerginghimachal.hp.gov.in/,,HP_SW,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S019
HP-shops_establishments,IN-HP,shops_establishments,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-labour_welfare_fund,IN-HP,labour_welfare_fund,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-factory_licensing,IN-HP,factory_licensing,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-pollution_cte,IN-HP,pollution_cte,requires_activity_and_local_law_review,http://hppcb.nic.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S019
HP-pollution_cto,IN-HP,pollution_cto,requires_activity_and_local_law_review,http://hppcb.nic.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S019
HP-hazardous_waste,IN-HP,hazardous_waste,requires_activity_and_local_law_review,http://hppcb.nic.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S019
HP-fire_safety,IN-HP,fire_safety,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-municipal_trade,IN-HP,municipal_trade,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S019
HP-building_occupancy,IN-HP,building_occupancy,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S019
HP-state_drug_licensing,IN-HP,state_drug_licensing,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-excise,IN-HP,excise,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-legal_metrology,IN-HP,legal_metrology,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-rera,IN-HP,rera,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-psara,IN-HP,psara,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-state_food_safety,IN-HP,state_food_safety,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-groundwater,IN-HP,groundwater,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
HP-boilers,IN-HP,boilers,requires_activity_and_local_law_review,https://emerginghimachal.hp.gov.in/,,HP_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S019
JK-professional_tax,IN-JK,professional_tax,legacy_claim_unverified,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S024
JK-shops_establishments,IN-JK,shops_establishments,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-labour_welfare_fund,IN-JK,labour_welfare_fund,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-factory_licensing,IN-JK,factory_licensing,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-pollution_cte,IN-JK,pollution_cte,requires_activity_and_local_law_review,https://jkpcb.jk.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S024
JK-pollution_cto,IN-JK,pollution_cto,requires_activity_and_local_law_review,https://jkpcb.jk.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S024
JK-hazardous_waste,IN-JK,hazardous_waste,requires_activity_and_local_law_review,https://jkpcb.jk.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S024
JK-fire_safety,IN-JK,fire_safety,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-municipal_trade,IN-JK,municipal_trade,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S024
JK-building_occupancy,IN-JK,building_occupancy,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S024
JK-state_drug_licensing,IN-JK,state_drug_licensing,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-excise,IN-JK,excise,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-legal_metrology,IN-JK,legal_metrology,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-rera,IN-JK,rera,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-psara,IN-JK,psara,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-state_food_safety,IN-JK,state_food_safety,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-groundwater,IN-JK,groundwater,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JK-boilers,IN-JK,boilers,requires_activity_and_local_law_review,https://singlewindow.jk.gov.in/serviceplus/,,JK_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S024
JH-professional_tax,IN-JH,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S013
JH-shops_establishments,IN-JH,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-labour_welfare_fund,IN-JH,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-factory_licensing,IN-JH,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-pollution_cte,IN-JH,pollution_cte,requires_activity_and_local_law_review,https://jspcb.org.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S013
JH-pollution_cto,IN-JH,pollution_cto,requires_activity_and_local_law_review,https://jspcb.org.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S013
JH-hazardous_waste,IN-JH,hazardous_waste,requires_activity_and_local_law_review,https://jspcb.org.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S013
JH-fire_safety,IN-JH,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-municipal_trade,IN-JH,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S013
JH-building_occupancy,IN-JH,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S013
JH-state_drug_licensing,IN-JH,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-excise,IN-JH,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-legal_metrology,IN-JH,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-rera,IN-JH,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-psara,IN-JH,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-state_food_safety,IN-JH,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-groundwater,IN-JH,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
JH-boilers,IN-JH,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S013
KA-professional_tax,IN-KA,professional_tax,levy_evidenced_schedule_requires_review,https://ptax.karnataka.gov.in/,https://ptax.karnataka.gov.in/,KA_PT,partial_rule_research,"Verify current schedule, employer versus own-account liability, exemptions, registration time, payment and return dates. This does not mean every entity owes tax.",S002
KA-shops_establishments,IN-KA,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-labour_welfare_fund,IN-KA,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-factory_licensing,IN-KA,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-pollution_cte,IN-KA,pollution_cte,requires_activity_and_local_law_review,https://kspcb.karnataka.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S002
KA-pollution_cto,IN-KA,pollution_cto,requires_activity_and_local_law_review,https://kspcb.karnataka.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S002
KA-hazardous_waste,IN-KA,hazardous_waste,requires_activity_and_local_law_review,https://kspcb.karnataka.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S002
KA-fire_safety,IN-KA,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-municipal_trade,IN-KA,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S002
KA-building_occupancy,IN-KA,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S002
KA-state_drug_licensing,IN-KA,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-excise,IN-KA,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-legal_metrology,IN-KA,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-rera,IN-KA,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-psara,IN-KA,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-state_food_safety,IN-KA,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-groundwater,IN-KA,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KA-boilers,IN-KA,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S002
KL-professional_tax,IN-KL,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S010
KL-shops_establishments,IN-KL,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S010
KL-labour_welfare_fund,IN-KL,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S010
